028358 MGMT40640|物流管理模型与方法
028360 MGMT42190|信息管理专业综合实验
028363 MGMT44401|专业实习
028367 MGMT45201|商业计划书设计
028368 MGMT45204|运营管理课程设计
028369 MGMT45362|营销企划实务课程设计
028372 MGMT45649|物流系统规划与设计课程设计
248241 MINE10000|新生研讨课
248244 MINE24111|地质实习
248248 MINE30304|矿山运输
248250 MINE31210|岩石力学
248251 MINE31301|煤矿地下开采
248253 MINE31303|露天开采
248254 MINE31501|矿山供电
248256 MINE35222|爆破及井巷工程课程设计
248258 MINE40204|矿山开采沉陷学
000294 MINE40304|页岩气开采技术
000292 MINE40900|国际矿业开发与经营管理
248262 MINE40920|矿山经济与企业管理
248266 MINE41402|矿井灾害防治技术
248268 MINE42010|采矿工程综合实验
248270 MINE45312|固体矿床开采课程设计
138239 MPCE30018|材料成型CAD/CAE/CAM
138240 MPCE30019|专业英语
138241 MPCE30020|先进设计与制造技术
138242 MPCE30021|材料成形热力学基础
138243 MPCE30022|材料成形传输原理
138244 MPCE30023|材料成形原理
138250 MPCE30080|材料成形技术基础（II）（机自）
138251 MPCE30081|材料成形技术基础（II）（机电）
138269 MPCE32067|材料成型创新综合实验
138274 MPCE40060|先进轻合金及其成形技术
138275 MPCE40062|科技写作
138276 MPCE40063|材料成形科技实践（创新实践课）
138277 MPCE40064|试验设计与数据处理
138278 MPCE40065|材料成形测试与控制技术
138279 MPCE45061|专业课程设计
000514 MSE10000|新生研讨课
138288 MSE20252|三传基础
138290 MSE20334|建筑美学
138291 MSE20336|建筑物理
000131 MSE20902|工程材料
000130 MSE20903|工程材料实验
000129 MSE20904|冶金热力学I
138006 MSE21201|建筑材料
138299 MSE21253|材料现代测试方法
138301 MSE21331|建筑设计
138302 MSE21332|建筑CAD
138306 MSE24333|专业认识实习
138307 MSE24335|模型设计与制作实习
138308 MSE25251|工程设计基础课程设计
138309 MSE25331|建筑设计课程设计
138311 MSE30001|材料科学与工程专业英语
138312 MSE30002|固体物理导论
138315 MSE30005|工程设计基础
138318 MSE30106|金属加工工艺学
138319 MSE30109|材料科学与工程专业英语
138321 MSE30121|材料力学性能
138324 MSE30166|材料加工新技术
138327 MSE30351|建筑装饰设计（1）
138328 MSE30353|装饰构造与施工图设计
138334 MSE31001|材料X射线衍射与电子显微学
138337 MSE31006|材料表征与分析
138338 MSE31255|建筑材料性能学
138339 MSE31355|建筑装饰材料检验
138340 MSE31356|室内环境质量控制与检测
138341 MSE31357|建筑装饰工程造价
138343 MSE32121|材料力学性能实验
138344 MSE32255|建筑材料性能学实验
138346 MSE34002|专业认识实习
138348 MSE34106|认识实习
138350 MSE34257|专业认识实习
138352 MSE35001|工程设计基础课程设计
138354 MSE35351|建筑装饰设计（1）课程设计
138355 MSE35353|装饰构造与施工图课程设计
138356 MSE35357|建筑装饰工程造价课程设计
138360 MSE40002|材料设计
138361 MSE40003|金属基复合材料
138362 MSE40004|失效分析
138364 MSE40006|材料腐蚀与防护
138366 MSE40008|粉末冶金
138367 MSE40009|先进功能材料
138368 MSE40133|金属轧制工艺学
138369 MSE40136|轧制成形设备
138371 MSE40151|轧制过程自动化
138372 MSE40154|轧制车间设计
138373 MSE40160|材料设计
138374 MSE40162|材料挤压、冲压成形原理及设备
138375 MSE40163|材料加工基础
138376 MSE40268|材料设计（创新能力培养综合课程）
138377 MSE40279|新材料新技术发展动态
138378 MSE40371|建筑装饰工程施工组织与管理
138379 MSE40374|建筑设备与安装
138380 MSE40376|建筑幕墙设计与施工
138381 MSE41002|电子衍射与高分辨电子显微学
138382 MSE41005|冶金及材料现代检测技术
138383 MSE41157|轧制测试技术
138385 MSE41271|建筑功能材料
138386 MSE41273|混凝土工程与技术
138387 MSE41274|建材质量检测及控制
138388 MSE42001|材料专题实验I-2
138389 MSE42002|材料专题实验II
138390 MSE42139|轧制技术实验
138391 MSE42271|建筑功能材料实验
138392 MSE42273|建筑材料专业综合实验
138393 MSE42274|建材质量检测及控制实验
138394 MSE43372|学科竞赛
138395 MSE44001|专业课程设计
138396 MSE44279|毕业实习
138397 MSE44373|毕业实习
138399 MSE45115|专业课程设计
138402 MSE45371|建筑装饰工程施工组织与管理课程设计
000601 MT00001|习近平新时代中国特色社会主义思想研究
000567 MT10100|思想道德修养与法律基础
390000 MT10200|中国近现代史纲要
000568 MT13100|思想道德修养与法律基础实践
000551 MT80001|形势与政策1
058422 MUS10111|声乐（1）
058423 MUS10113|声乐（3）
058425 MUS10115|声乐（5）
058427 MUS10117|声乐（7）
058428 MUS10121|视唱练耳（1）
058429 MUS10123|视唱练耳（3）
058431 MUS10131|钢琴（1）
058432 MUS10133|钢琴（3）
058434 MUS10141|乐理（1）
058435 MUS10171|合唱基础（1）
000588 MUS10351|形体舞蹈（1）
058036 MUS20061|音乐基础（1）
058438 MUS20151|和声（1）
058440 MUS20341|民族民间音乐（1）
058442 MUS20381|小合唱（1）
058444 MUS21211|声乐小组观摩课（1）
058446 MUS21213|声乐小组观摩课（3）
058448 MUS21215|声乐小组观摩课（5）
058449 MUS30121|钢琴伴奏（1）
058451 MUS30141|曲式与作品分析（1）
058453 MUS30191|键盘和声（1）
058455 MUS30331|合唱与指挥（1）
058457 MUS30351|中外音乐经典名作赏析（1）
058037 MUS30962|音乐基础（2）
058460 MUS31321|舞台表演（1)
058462 MUS40270|歌剧排练
058463 MUS40330|流行音乐概论
058464 MUS40340|化妆
058465 MUS40450|中外名著选读与写作技巧
058466 MUS41230|艺术实践
058467 MUS41240|毕业音乐会
148003 NU16000|听取专业报告
148279 NU26000|项目设计（科技创新）
148282 NU30100|核反应堆物理分析
148286 NU31210|核技术实验及方法
000309 NU40009|核工程类专业外语
148292 NU40140|核电厂系统及运行
148293 NU40150|核电厂泵与阀门
148295 NU41130|核反应堆安全学
148296 NU41131|核反应堆控制
148297 NU41300|辐射剂量与防护
148299 NU45120|核电厂系统及运行课程设计（含安全学）
128253 OE10901|工程力学基础
000123 OE20601|模拟电子技术Ⅱ
128256 OE30000|半导体物理
128257 OE30101|物理光学
128258 OE30102|激光原理
128259 OE30103|光学系统设计及CAD
128261 OE30105|光电子技术
128265 OE30400|数字信号处理（Ⅱ）
128270 OE30901|通信原理（双语）
128271 OE32100|工程光学实验
128275 OE40105|光谱技术
128278 OE40108|固态照明导论
128281 OE40300|光电器件
128283 OE40504|计算机图形学
128285 OE40506|模式识别导论
128286 OE40507|光电成像与图像处理前沿技术
128288 OE40901|专业外语（A组）
128289 OE40902|专业外语（B组）
128290 OE45000|专业综合课程设计
018267 PA10100|新生研讨课
018268 PA10101|管理学
000513 PA10102|政治学原理
018273 PA20122|社会保障
018274 PA20142|西方政治思想史
018275 PA20143|中国政治制度
018279 PA21161|社会心理学
018280 PA21163|管理心理学
018281 PA22100|社会服务
018282 PA30100|行政伦理学
018283 PA30103|公共事业管理
018285 PA30304|行政组织学
018290 PA30704|城市管理学
018292 PA31101|电子政务
018294 PA31104|非营利组织管理
018295 PA31106|公务文书
018299 PA31181|统计软件应用
018300 PA31345|地方政府学
018301 PA31346|当代行政学流派
018303 PA31501|工作分析与组织设计
018304 PA31503|人力资源选拔与测评技术
018305 PA31505|培训理论与实践
018309 PA31565|应用人格心理学
018315 PA33101|社会调查
018317 PA40111|领导科学与领导力开发
018318 PA40124|社会管理创新
018321 PA40708|城市经济学
018322 PA41306|公共危机管理
258201 PESS10001|新生研讨课
258202 PESS10201|体育概论
258203 PESS10451|羽毛球运动
258204 PESS10452|网球运动
258206 PESS10454|乒乓球运动
258207 PESS10455|体操运动
258208 PESS10459|足球运动（1）
000563 PESS10488|篮球运动
258209 PESS11131|健美操
258210 PESS11235|运动解剖学（1）
258216 PESS20112|篮球第一专项训练（2）
258224 PESS20237|体育心理学
258225 PESS20239|普通心理学
258228 PESS20321|足球第二专项训练（1）
258243 PESS20621|羽毛球第二专项训练（1）
258245 PESS20712|健美操第一专项训练（2）
258249 PESS20812|网球第一专项训练（2）
258257 PESS21132|体育舞蹈
000334 PESS21239|健康保健学
258259 PESS21240|运动生理学（1）
258020 PESS22040|体育项目(长跑)
258264 PESS30114|篮球第一专项训练（4）
258274 PESS30243|体育史
250000 PESS30248|体育教材教法
258279 PESS30251|体育绘图
258282 PESS30323|足球第二专项训练（3）
258284 PESS30348|运动生物力学
258294 PESS30523|乒乓球第二专项训练（3）
258296 PESS30614|羽毛球第一专项训练（4）
258302 PESS30723|健美操第二专项训练（3）
258304 PESS30814|网球第一专项训练（4）
258312 PESS31133|散打与拳击防身术
258313 PESS31134|户外运动
258315 PESS34510|认识实习
258322 PESS40125|篮球第二专项训练（5）
258330 PESS40325|足球第二专项训练（5）
258338 PESS40525|乒乓球第二专项训练（5）
258340 PESS40616|羽毛球第一专项训练（6）
258344 PESS40716|健美操第一专项训练（6）
258348 PESS40816|网球第一专项训练（6）
018331 PH10109|逻辑学
228316 PHAR20600|基础医学导论
228317 PHAR30611|微生物学与免疫学
228318 PHAR30620|药物分析
228325 PHAR32630|药学专业实验（3）
228328 PHAR40621|波谱与波谱分析
228330 PHAR40623|生物分离工程
308002 PHYS10013|大学物理Ⅱ-1
308003 PHYS10016|大学物理Ⅲ
308201 PHYS10020|大学物理Ⅰ-2
308202 PHYS10023|大学物理Ⅱ-2
308203 PHYS10028|大学物理（下）
308204 PHYS10060|新生研讨课
308205 PHYS10100|力学
309537 PHYS10101|热学
308005 PHYS12010|大学物理实验
000117 PHYS12016|大学物理实验（II）
308206 PHYS20103|光学
308208 PHYS20113|数学物理方法
308211 PHYS22110|光学实验
308212 PHYS30118|量子力学
308213 PHYS30119|热力学与统计物理
308215 PHYS30125|天体物理概论
308216 PHYS30126|非线性物理概论
308220 PHYS30201|微纳光子学
308224 PHYS30209|信息光学
308225 PHYS30215|磁性功能材料
308227 PHYS30301|光电子技术
308234 PHYS30308|单片机原理及应用实验
308237 PHYS31120|计算物理学
308238 PHYS31201|无损检测
358232 PHYS31203|半导体器件物理
308241 PHYS32205|激光与信息处理实验
308242 PHYS40131|量子力学II
308243 PHYS40132|量子场论引论
308244 PHYS40133|广义相对论引论
308245 PHYS40134|凝聚态物理导论
308246 PHYS40135|超导物理
308248 PHYS40312|微电子技术
308251 PHYS42201|近代物理实验（2）
000330 PHYS9002|高校实验室技术安全概述
038300 QS30430|建筑与装饰工程施工技术
038301 QS30450|安装工程施工技术
038302 QS30600|专业外语
038303 QS34002|生产实习
038304 QS34430|建筑与装饰工程施工技术课程实习
038306 QS35430|建筑与装饰工程施工技术课程设计
038307 QS40110|工程造价专业人士素质要求及职业道德
038308 QS40120|建设工程成本规划与控制
038309 QS40122|工程造价管理国际惯例
038310 QS40132|项目采购管理
038311 QS40212|建筑物经济学
038312 QS40219|建筑经济与管理
038313 QS40221|安装工程估价
038315 QS40230|建设工程项目审计
038319 QS41510|工程造价软件应用
038320 QS45120|建设工程成本规划与控制课程设计
038321 QS45121|建设工程成本规划与控制课程设计
038322 QS45221|安装工程估价课程设计
038331 REDM30100|城市经济与房地产市场
038332 REDM30101|房地产产品研发与设计
038334 REDM30220|房地产企业管理
038335 REDM30230|房地产开发与经营管理（1）
038340 REDM30240|建设行政管理
038343 REDM30300|房地产评估
038344 REDM30310|房地产投资与融资
038345 REDM34998|生产实习
038346 REDM35100|房地产产品研发与设计课程设计
038349 REDM40110|科技文献检索与利用
038350 REDM40200|房地产项目策划
038351 REDM40201|房地产营销与推广
038354 REDM40221|设施管理概论
038355 REDM40230|房地产市场调查与市场分析
038356 REDM40233|房地产开发理论与实践前沿
038357 REDM40234|城市综合体开发
038358 REDM40240|房地产市场与政策分析
038359 REDM40300|房地产金融
038360 REDM45200|房地产项目策划课程设计
000372 SAFE20101|大学生安全文化
248276 SAFE30101|安全系统工程
248282 SAFE30107|安全监测监控技术
248283 SAFE30108|安全评价
000087 SAFE30110|工程热力学
248284 SAFE30204|工程燃烧学
248287 SAFE30321|岩土工程基础
248288 SAFE30323|工程地质学
248291 SAFE30342|有机化工工艺学
248294 SAFE31203|通风及除尘
248295 SAFE31322|岩石力学
248296 SAFE31341|化工原理
248297 SAFE34102|生产实习（Ⅰ）
248300 SAFE35104|检测与监控课程设计
248301 SAFE40208|专业外语
248302 SAFE40209|机械设备安全
248303 SAFE40345|化工环境保护
000510 SE10004|计算机系统
000576 SE11006|程序设计基础
098205 SE20201|数字作品创意策划
098207 SE21011|计算机组成与结构
098208 SE21013|数据结构与算法
098209 SE21015|汇编语言程序设计
098215 SE21203|数字摄影
098216 SE25012|数据结构与算法课程设计
098218 SE30103|软件需求分析
098220 SE30501|信息安全导论
098221 SE31027|计算机图形学
098222 SE31029|.NET框架及C#程序设计
098225 SE31105|面向对象技术与UML
098226 SE31107|Web开发技术
098229 SE31207|多媒体技术
098230 SE31209|DirectX图形程序设计
098236 SE31307|服务计算及应用
098237 SE31309|GIS技术及应用
090000 SE31311|大数据工程导论
000308 SE31313|机器学习与模式识别
098238 SE31401|嵌入式体系结构
098241 SE34065|软件生产实习
098242 SE44067|毕业实习
748902 SSG00002|逻辑学
748903 SSG00003|公益慈善与社会发展
748904 SSG00004|经济学原理
748906 SSG00006|社会心理学
748907 SSG00007|经济学导论
748908 SSG00008|信息素养
748909 SSG00009|商务谈判与沟通
748910 SSG00010|创业与企业发展
748911 SSG00011|工程经济学
748914 SSG00014|国际问题与法律
748915 SSG00015|法律与社会
748917 SSG00017|劳动尊严与权利保护
748918 SSG00018|现代质量管理
748919 SSG00019|乡村与现代
748921 SSG00021|生活中的社会学
748923 SSG00023|跨文化比较中的人类学
748926 SSG00026|饮食与文化
748928 SSG00028|欧洲与欧盟
000060 SSG00031|政府与社会
000061 SSG00032|企业法律风险管理
670000 SSG00033|大学生心理健康与成长
080000 SSG00035|文化遗产与法律
000135 SSG00036|全球化、人口流动和中国社会
030000 SSG00039|工程伦理
000299 SSG00040|全球化与国际传播
000447 SSG00041|沟通的力量
748927 SSG20027|时间与他者：历史人类学导论
108276 STAT20401|概率论
108278 STAT30401|随机过程
108280 STAT30411|回归分析
108283 STAT31421|统计软件及其应用
108285 STAT40401|非参数统计
108286 STAT40411|抽样调查
108289 STAT40441|统计计算
108290 STAT40451|金融统计
748931 STG00002|数学·逻辑·语言
748932 STG00003|统计与社会生活
748933 STG00004|数学思维和数学文化
748934 STG00005|材料科学与人类文明
748935 STG00006|能源与可持续发展
748936 STG00007|感知电世界
748937 STG00008|信息通信与世界
748938 STG00009|物联网与社会生活
748939 STG00010|移动设备新技术
748941 STG00012|地学景观文化
748944 STG00015|绿色建筑概论
748945 STG00016|城市生态基础
748946 STG00017|化学与生活
748947 STG00018|生命科学与人类文明
748948 STG00019|认识生命
748949 STG00020|气候变化与低碳社会
748950 STG00021|清洁生产导论
748951 STG00022|物理学与新技术
748952 STG00023|药物发现简史
748953 STG00024|新能源汽车技术
000062 STG00025|生活与生态
000063 STG00027|食品安全概论
180000 STG00028|建筑与城市智能化
000175 STG00029|身边的微生物
000300 STG00030|信息技术与社会
000301 STG00031|水资源与生存发展
000302 STG00032|营养与健康
000303 STG00033|认识转基因
000304 STG00034|肿瘤预防与治疗
000440 STG00035|六西格玛管理
000441 STG00036|JAVA及手机APP开发
000442 STG00037|数据科学
000443 STG00038|当材料遇见医学
810000 STG00039|医学与健康
198302 URP10110|新生研讨课
198304 URP20210|外国城建史
198306 URP30010|规划设计（1）
198309 URP30040|城乡规划原理（2）
198310 URP30070|城市规划
198312 URP30410|城乡道路系统规划
198315 URP31010|规划表现与表达
198316 URP31420|建筑与规划数字技术（2）
198317 URP40010|规划设计（4）（含快题）
198318 URP40020|规划设计（5）
198321 URP40211|城市文化遗产保护
198322 URP40310|区域规划
198323 URP40410|城市规划数据分析方法
198324 URP40420|城市减灾防灾
198325 URP40430|城乡生态与环境
198326 URP40440|城乡交通规划
198327 URP40450|城乡公用设施规划
198329 URP41510|城乡社会综合调查研究（1）
198331 URP41610|城乡社会综合调查研究
198332 URP44010|城乡认知（3）-城乡社会
198334 URP50610|城乡规划管理与法规
198335 URP54010|设计院实习
058469 VCD20510|中外设计史
058470 VCD20550|创意产品造型设计
058473 VCD21510|计算机辅助设计
058474 VCD21520|摄影基础
058475 VCD21531|图形基础
058479 VCD30520|印刷工艺与版式设计
058480 VCD30540|展示设计
058481 VCD31510|网页设计
058482 VCD31531|广告设计-1（基础）
058484 VCD31551|包装设计-1（基础）
058489 VCD40520|民族民间艺术与当代设计
058490 VCD40530|专业摄影
058491 VCD40540|旅游商品设计
058492 VCD41510|室内装饰设计
058493 VCD44510|专业实习
000258 VE30311|Java程序设计
000454 VE31111|汽车构造(II)
000121 VE31300|流体传动与控制（I）
000512 WDL10601|中国文化专题
